Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.352364321313568540e+00,9.113217901915117436e-02,6.100000000000000000e+01
1.244588775445183648e+00,8.635596662532690759e-02,6.100000000000000000e+01
1.283653601507223296e+00,7.742541898300840664e-02,6.150000000000000000e+01
1.375824495684406346e+00,8.523553920253881810e-02,6.350000000000000000e+01
1.455619698425770991e+00,8.157607254890185400e-02,6.000000000000000000e+01
1.370496101832631375e+00,7.993673157830388787e-02,6.250000000000000000e+01
1.355251106545307005e+00,8.656606234544179934e-02,6.150000000000000000e+01
1.406313740136277746e+00,8.276981900784433077e-02,6.200000000000000000e+01
1.271342216967676908e+00,8.304025855056505756e-02,6.050000000000000000e+01
1.430434817549736781e+00,8.132149093467341827e-02,6.450000000000000000e+01
1.371857955012391495e+00,8.340519166803940510e-02,6.350000000000000000e+01
1.416155859221775781e+00,8.362464133637968755e-02,6.250000000000000000e+01
1.341690380232008151e+00,8.316000494791588038e-02,6.350000000000000000e+01
1.390830883054396061e+00,8.442709745809973132e-02,6.200000000000000000e+01
1.401146047177010079e+00,7.734017636944218177e-02,6.400000000000000000e+01
1.407814416599893370e+00,8.020079313447019131e-02,6.400000000000000000e+01
1.339235707831476274e+00,7.970174136801203013e-02,6.200000000000000000e+01
1.340180303477289447e+00,8.270924981676533450e-02,6.250000000000000000e+01
1.474249946360238761e+00,8.499507238609084470e-02,6.200000000000000000e+01
1.369254485241558017e+00,8.253706356003989719e-02,6.350000000000000000e+01
1.182614997031830706e+00,8.320744845318575611e-02,5.900000000000000000e+01
1.476307795148319668e+00,8.798188627833213038e-02,6.150000000000000000e+01
1.341546266620066818e+00,7.736385795437945856e-02,6.400000000000000000e+01
1.473397615311593301e+00,7.637654481144284802e-02,6.300000000000000000e+01
1.323543262808029697e+00,8.466222967305359060e-02,6.150000000000000000e+01
1.309757737038157455e+00,8.099904414363107152e-02,6.450000000000000000e+01
1.487349061990829391e+00,7.996725935090776005e-02,6.350000000000000000e+01
1.383774935335232215e+00,8.031940673503630557e-02,6.450000000000000000e+01
1.331842936137578981e+00,8.288039519809431432e-02,6.250000000000000000e+01
1.322159073652120265e+00,8.866165766392505865e-02,6.250000000000000000e+01
1.280189086777027585e+00,8.817711525700756836e-02,6.250000000000000000e+01
1.347652669229968625e+00,8.147291884427329545e-02,6.200000000000000000e+01
