Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.397589630650554859e+00,8.128690579822264728e-02,7.600000000000000000e+01
1.299661784913248574e+00,8.808192358282389278e-02,7.750000000000000000e+01
1.202999302443750418e+00,8.262403969913079127e-02,7.000000000000000000e+01
1.444188901113586221e+00,8.236632115019532074e-02,7.750000000000000000e+01
1.340885364123785450e+00,8.367580625843178133e-02,7.900000000000000000e+01
1.237380261589712482e+00,9.077910283376658396e-02,6.950000000000000000e+01
1.333070084302388603e+00,9.243673372040968339e-02,7.900000000000000000e+01
1.222076475004614693e+00,9.257183295668758305e-02,7.650000000000000000e+01
1.192637145270938781e+00,9.325410905905924530e-02,7.100000000000000000e+01
1.223988508903524952e+00,8.391031798453683910e-02,7.750000000000000000e+01
1.211303921865930278e+00,8.906479047133990246e-02,7.650000000000000000e+01
1.222779930118507830e+00,8.610171537940926323e-02,7.700000000000000000e+01
1.318556376060133761e+00,9.434950205661327138e-02,7.950000000000000000e+01
1.312522908132888189e+00,8.870716181727293648e-02,7.550000000000000000e+01
1.313736744832868730e+00,8.734883151708858207e-02,7.950000000000000000e+01
1.366531392664078304e+00,8.078115871223073841e-02,7.300000000000000000e+01
1.320219350258718061e+00,8.536613234349639534e-02,7.900000000000000000e+01
1.257869836661154483e+00,8.327398028276748743e-02,8.050000000000000000e+01
1.404063761270948785e+00,8.486731599343916299e-02,8.000000000000000000e+01
1.281480034845483340e+00,8.233687006718146129e-02,7.300000000000000000e+01
1.256184572180020442e+00,8.964793435197032645e-02,7.850000000000000000e+01
1.215360937377262696e+00,8.430547814936620310e-02,7.850000000000000000e+01
1.159737125608466535e+00,8.238354154257074291e-02,8.050000000000000000e+01
1.414250632885083458e+00,8.774084003199036919e-02,7.400000000000000000e+01
1.275707959024906524e+00,9.787274119706643183e-02,7.550000000000000000e+01
1.327270059481004516e+00,9.477802026276294090e-02,7.750000000000000000e+01
1.260007227377767158e+00,8.323707496434211428e-02,7.800000000000000000e+01
1.333479284847722379e+00,9.426240558565547600e-02,7.650000000000000000e+01
1.325711286569777991e+00,8.488244075239009812e-02,8.000000000000000000e+01
1.231983949087563257e+00,8.321166022739699686e-02,8.000000000000000000e+01
1.275044452617148272e+00,8.479588422443944118e-02,7.500000000000000000e+01
1.371022456138155876e+00,8.139311218686264005e-02,7.850000000000000000e+01
1.281964734380111715e+00,8.318765543507758431e-02,7.900000000000000000e+01
1.282691125458851111e+00,8.919626646962666716e-02,7.550000000000000000e+01
1.285905739190544628e+00,8.925251970630949938e-02,7.650000000000000000e+01
1.388085647138230794e+00,8.196745156732510029e-02,7.950000000000000000e+01
1.193866078656927288e+00,9.218989389163205483e-02,7.600000000000000000e+01
1.286953858048338839e+00,8.549266564381305389e-02,7.800000000000000000e+01
1.277795889258614537e+00,8.560047577292045906e-02,7.950000000000000000e+01
1.316188382836424253e+00,8.565517206280708062e-02,7.800000000000000000e+01
1.345310105665557865e+00,8.691094010312916396e-02,8.400000000000000000e+01
1.419039685780838722e+00,8.446701029521697102e-02,8.000000000000000000e+01
1.280919879205676848e+00,8.736871530288276011e-02,8.100000000000000000e+01
1.248473531967496442e+00,9.128273691928114053e-02,7.550000000000000000e+01
1.227550547070281883e+00,8.742535811656140798e-02,7.350000000000000000e+01
1.303932093711151818e+00,8.799737221721105895e-02,7.550000000000000000e+01
1.357213228537785810e+00,8.057625540478724480e-02,8.050000000000000000e+01
1.371371445276098999e+00,9.375588079981433953e-02,7.800000000000000000e+01
1.496036006731966017e+00,8.068927907205653005e-02,8.000000000000000000e+01
1.300848489713500644e+00,8.543953960351852173e-02,8.000000000000000000e+01
1.355969079874537409e+00,8.768105366444475801e-02,7.750000000000000000e+01
1.394969563364508058e+00,9.319866251962360959e-02,7.450000000000000000e+01
1.393602973874142226e+00,8.396009028936363139e-02,7.900000000000000000e+01
1.323231862292496785e+00,8.195184531896033964e-02,7.950000000000000000e+01
1.424141556085652738e+00,8.816889260437295317e-02,7.850000000000000000e+01
1.459413492946587398e+00,7.873009670865059595e-02,8.100000000000000000e+01
1.340652281695494663e+00,8.621726327267445478e-02,7.800000000000000000e+01
1.236972347448859422e+00,8.772615906314885914e-02,7.900000000000000000e+01
1.266465804170960663e+00,8.663132900572317885e-02,7.500000000000000000e+01
1.367259898089804748e+00,8.842827266609663839e-02,7.750000000000000000e+01
1.332914616797629126e+00,8.570373646067429296e-02,8.050000000000000000e+01
1.377645846240273420e+00,9.422637617542585498e-02,7.800000000000000000e+01
1.440385862089617053e+00,8.182005471195880064e-02,7.850000000000000000e+01
1.217267586538486324e+00,8.708057760906888489e-02,8.150000000000000000e+01
1.330488438148704766e+00,8.420576714170481536e-02,8.300000000000000000e+01
1.310065892994939807e+00,8.428609342118013881e-02,8.000000000000000000e+01
1.415649612302786631e+00,8.619487508069273440e-02,7.950000000000000000e+01
1.296362979935999027e+00,8.756275508867912560e-02,7.650000000000000000e+01
1.324143641227099044e+00,8.736210464839246070e-02,8.050000000000000000e+01
1.326814250025956987e+00,8.249780855647004252e-02,7.850000000000000000e+01
