Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.270520523773140509e+00,8.771199677186160282e-02,6.400000000000000000e+01
1.371561321845972348e+00,8.026986942261382652e-02,6.250000000000000000e+01
1.245000524048793356e+00,8.628901925412192642e-02,6.150000000000000000e+01
1.359619703697107163e+00,7.996791770134444033e-02,6.800000000000000000e+01
1.237428744818829252e+00,8.829715963746560814e-02,6.500000000000000000e+01
1.264054187736702861e+00,8.454887578780460877e-02,6.600000000000000000e+01
1.230643285097030137e+00,8.838011582395681465e-02,6.400000000000000000e+01
1.313000820829789639e+00,8.307823594134607081e-02,6.450000000000000000e+01
1.300195919029373259e+00,8.482124851400862919e-02,6.700000000000000000e+01
1.350027592404358101e+00,8.714186313369026715e-02,6.650000000000000000e+01
1.341243475604147140e+00,8.534631347355253750e-02,6.200000000000000000e+01
1.239049936924201401e+00,8.298393568538325882e-02,6.500000000000000000e+01
1.250312010048705291e+00,7.717485738296166187e-02,6.800000000000000000e+01
1.192133823883834598e+00,9.313864262115202630e-02,6.450000000000000000e+01
1.324478766049806300e+00,9.155783475788223380e-02,6.600000000000000000e+01
1.403433168140015841e+00,8.360413083326287409e-02,6.450000000000000000e+01
1.348742521797080318e+00,8.832853200119400450e-02,6.800000000000000000e+01
1.372591132582534845e+00,8.757133516164447573e-02,6.550000000000000000e+01
1.382553677002180681e+00,8.365700303920155234e-02,7.050000000000000000e+01
1.337116887085341155e+00,9.112246486248215538e-02,6.450000000000000000e+01
1.318143408522463478e+00,8.966267572968335264e-02,6.850000000000000000e+01
1.376865608974513266e+00,8.392464550380890342e-02,6.550000000000000000e+01
1.316647605256319187e+00,7.945527240711065808e-02,6.750000000000000000e+01
1.395941728771755708e+00,8.820217161481498647e-02,7.200000000000000000e+01
1.321661417967772145e+00,9.494912312453579473e-02,6.350000000000000000e+01
1.373337465287348014e+00,8.830771878559376398e-02,6.300000000000000000e+01
1.338848516027709712e+00,8.081576740494779421e-02,6.350000000000000000e+01
1.432139879088481393e+00,9.332057404437195391e-02,6.850000000000000000e+01
1.268716799742447110e+00,8.701013153516412579e-02,6.900000000000000000e+01
1.379994749073477855e+00,8.069482684909605463e-02,6.900000000000000000e+01
1.259000475609102887e+00,8.626693748231031855e-02,7.050000000000000000e+01
1.217183218209581419e+00,8.303995039254502553e-02,6.800000000000000000e+01
1.410980983499637187e+00,8.911320141762500702e-02,6.550000000000000000e+01
1.191165384377774972e+00,8.678651316216691447e-02,6.550000000000000000e+01
1.310726952854318395e+00,8.978640390963957274e-02,6.850000000000000000e+01
1.304198030134083419e+00,8.739286637235257893e-02,6.750000000000000000e+01
1.290343400136362062e+00,8.655322495508727121e-02,6.750000000000000000e+01
1.377094082227907634e+00,8.430864952090903752e-02,6.800000000000000000e+01
1.169195169784465138e+00,8.729410045177833644e-02,7.200000000000000000e+01
1.287529629461596770e+00,8.681739994793628845e-02,6.950000000000000000e+01
1.346830674811713813e+00,9.043917638013400373e-02,6.500000000000000000e+01
