Average_Reward,SEM_Reward,Optimal_Action_Percentage
9.958702154858863898e-01,8.102387582752473838e-02,2.800000000000000355e+01
8.727900652257220004e-01,7.875157874385017853e-02,2.800000000000000355e+01
9.277457895674352528e-01,8.090850918024537763e-02,2.800000000000000355e+01
9.431563407015610689e-01,8.175448712932152640e-02,2.800000000000000355e+01
8.458025223083125432e-01,8.364623109552128677e-02,2.800000000000000355e+01
9.994769977457435006e-01,7.657182600114594007e-02,2.849999999999999645e+01
1.078403471101859301e+00,7.453459980115494099e-02,2.849999999999999645e+01
9.167999730922713475e-01,8.499945444740951428e-02,2.849999999999999645e+01
9.635048332685147709e-01,8.310568083175616516e-02,2.849999999999999645e+01
9.425188796710217698e-01,8.076852630388717258e-02,2.800000000000000355e+01
9.663422671351296067e-01,7.608277833981559601e-02,2.800000000000000355e+01
8.084754121077672995e-01,8.119157225675298351e-02,2.800000000000000355e+01
9.591988233472135139e-01,8.346432277553260393e-02,2.800000000000000355e+01
9.249216363417751552e-01,8.684551433589662861e-02,2.800000000000000355e+01
9.008649164934628972e-01,8.190558364121869328e-02,2.800000000000000355e+01
9.423594106184196573e-01,9.088277612518097515e-02,2.800000000000000355e+01
9.787697506636695577e-01,7.455464885911534945e-02,2.800000000000000355e+01
1.019951001177109129e+00,7.438992008729868044e-02,2.800000000000000355e+01
1.167105253642059415e+00,8.341047855219239915e-02,2.800000000000000355e+01
8.675240007722939684e-01,8.333061097506713755e-02,2.800000000000000355e+01
1.138774494728406417e+00,7.665575401488844420e-02,2.800000000000000355e+01
9.163925388516657167e-01,7.705927125531014665e-02,2.800000000000000355e+01
1.016424992309813202e+00,7.747662431709725905e-02,2.800000000000000355e+01
9.656539278261577763e-01,8.509361828767783575e-02,2.800000000000000355e+01
8.870564480645029004e-01,7.396978437926723937e-02,2.800000000000000355e+01
1.018782516562766416e+00,8.584286338255260607e-02,2.800000000000000355e+01
1.091336657014259304e+00,8.766002441991195548e-02,2.800000000000000355e+01
9.697510646557853109e-01,8.018272073295480695e-02,2.800000000000000355e+01
1.001476965211624659e+00,7.824386858683181345e-02,2.800000000000000355e+01
9.668385439363759160e-01,8.300710488153584254e-02,2.800000000000000355e+01
9.670272408976953171e-01,8.165032477186816295e-02,2.800000000000000355e+01
1.023828465199609683e+00,8.961963928254683409e-02,2.800000000000000355e+01
9.228367578598306586e-01,8.249448272611333011e-02,2.800000000000000355e+01
9.884689419729244531e-01,8.689701527689015770e-02,2.800000000000000355e+01
9.394836951833285266e-01,7.602323860779842957e-02,2.800000000000000355e+01
1.001245253397402557e+00,8.086446209641738603e-02,2.800000000000000355e+01
1.058684676528819146e+00,7.902204529942073730e-02,2.800000000000000355e+01
9.741563053412315432e-01,7.966266607027440438e-02,2.800000000000000355e+01
9.951551134972268509e-01,7.636401503837507432e-02,2.800000000000000355e+01
8.552166192546991619e-01,7.652019777067822770e-02,2.800000000000000355e+01
1.137648629504854014e+00,8.493554447144802122e-02,2.800000000000000355e+01
9.216087372525498811e-01,8.390537246307697150e-02,2.800000000000000355e+01
8.747425339961327762e-01,8.374272969797603994e-02,2.800000000000000355e+01
9.217257691543976339e-01,8.242526703192941395e-02,2.800000000000000355e+01
9.853760577811216947e-01,7.872246653649307702e-02,2.800000000000000355e+01
8.994144731542890181e-01,7.971607208105074838e-02,2.800000000000000355e+01
1.046611393604734097e+00,8.127649546015869308e-02,2.800000000000000355e+01
8.927778583493717335e-01,8.666519864781505045e-02,2.800000000000000355e+01
1.045850318196760664e+00,7.856395472796666446e-02,2.800000000000000355e+01
8.917739631951775436e-01,8.314416402413971063e-02,2.800000000000000355e+01
8.357270617664489532e-01,8.212194378335091471e-02,2.800000000000000355e+01
1.184011518731318047e+00,7.871914594824229450e-02,2.800000000000000355e+01
7.971769562067814174e-01,9.430789367884291619e-02,2.800000000000000355e+01
8.593747152586894700e-01,8.582638459501100436e-02,2.800000000000000355e+01
1.027917975926015970e+00,7.852955668492976604e-02,2.800000000000000355e+01
9.308475395411996978e-01,8.216044247114670518e-02,2.800000000000000355e+01
1.021228115131380676e+00,8.014609400119461491e-02,2.800000000000000355e+01
9.747527416526348132e-01,8.421096575006493945e-02,2.800000000000000355e+01
1.006729743547670308e+00,7.120616057649784003e-02,2.800000000000000355e+01
9.202568422391681491e-01,8.655834216856762853e-02,2.800000000000000355e+01
1.108604042183700900e+00,9.310472238527024713e-02,2.800000000000000355e+01
1.079465571104783583e+00,7.721578989955656114e-02,2.800000000000000355e+01
9.317100254724809405e-01,8.140255985972304209e-02,2.800000000000000355e+01
1.035598917507319694e+00,8.199584181315387743e-02,2.800000000000000355e+01
8.685611783926197038e-01,8.485460499520434963e-02,2.800000000000000355e+01
1.013881033304078860e+00,7.884520013183267395e-02,2.849999999999999645e+01
9.273509834592721379e-01,7.738965709756372158e-02,2.849999999999999645e+01
8.945290096052318507e-01,7.273020944641790664e-02,2.849999999999999645e+01
8.986805839596871959e-01,8.730792560926468882e-02,2.849999999999999645e+01
9.486460240578857839e-01,7.816163551019816857e-02,2.849999999999999645e+01
7.561532399272704597e-01,9.168767192948178157e-02,2.849999999999999645e+01
9.557238027398341496e-01,7.689397331545383407e-02,2.849999999999999645e+01
9.834027533570212087e-01,8.051442479601134128e-02,2.849999999999999645e+01
1.002321874869834151e+00,8.566422906914920865e-02,2.849999999999999645e+01
8.600860580414392276e-01,7.680443204864928486e-02,2.849999999999999645e+01
1.043911505070544976e+00,7.741450906197817894e-02,2.849999999999999645e+01
1.004230241828332426e+00,8.313335643114128093e-02,2.849999999999999645e+01
1.022625899009797390e+00,7.516128640181318765e-02,2.849999999999999645e+01
8.966479424240053619e-01,8.006209232358965644e-02,2.849999999999999645e+01
1.014819809601848366e+00,8.560346231254263583e-02,2.849999999999999645e+01
1.099369624252622302e+00,8.254119919944256922e-02,2.849999999999999645e+01
9.954690352092893102e-01,8.538814779248526943e-02,2.849999999999999645e+01
1.002595662812804100e+00,8.527138145791375579e-02,2.849999999999999645e+01
9.224354960735438036e-01,7.754404068532366745e-02,2.849999999999999645e+01
1.002732595125792159e+00,7.416959216917271003e-02,2.849999999999999645e+01
9.271128593713879873e-01,8.461599007437770048e-02,2.849999999999999645e+01
8.963724489156789099e-01,8.082466727421788732e-02,2.849999999999999645e+01
1.066149508102255172e+00,8.029305841123550447e-02,2.849999999999999645e+01
