Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.389678406455157944e+00,8.303898958878004610e-02,8.300000000000000000e+01
1.357671554488204091e+00,8.191680821409960678e-02,8.450000000000000000e+01
1.402428033222028914e+00,7.969517230299656696e-02,8.250000000000000000e+01
1.451645800616285564e+00,7.913569491194082095e-02,8.000000000000000000e+01
1.375611347312729160e+00,8.193262059168017475e-02,8.200000000000000000e+01
1.517473366122853440e+00,8.110960238882465589e-02,8.200000000000000000e+01
1.370765202067314670e+00,9.147646109306964424e-02,8.350000000000000000e+01
1.529931453507952677e+00,7.690047904601267359e-02,8.350000000000000000e+01
1.364761873190743158e+00,8.601866718571246628e-02,8.250000000000000000e+01
1.309374789762840052e+00,8.061513679185255965e-02,8.250000000000000000e+01
1.665832810859912971e+00,8.062951047355476630e-02,8.300000000000000000e+01
1.281367923868982350e+00,9.476835193818604341e-02,8.450000000000000000e+01
1.318060404541489872e+00,8.553512694844331299e-02,8.300000000000000000e+01
1.489211891851442759e+00,7.634956839801841644e-02,8.250000000000000000e+01
1.402473781983729628e+00,8.344772683769825783e-02,8.250000000000000000e+01
1.495259731128967262e+00,8.147803001218764662e-02,8.250000000000000000e+01
1.459509351377941133e+00,8.469276094830435753e-02,8.300000000000000000e+01
1.463548318774164247e+00,7.456141888412352869e-02,8.150000000000000000e+01
1.406634801090065334e+00,8.310545498651630836e-02,8.500000000000000000e+01
1.585258857171990554e+00,9.218560610545627199e-02,8.200000000000000000e+01
1.542712134648996924e+00,7.698656742263502994e-02,8.200000000000000000e+01
1.415000273501522132e+00,7.993767912820375077e-02,8.300000000000000000e+01
1.495581593662759667e+00,8.755598245122303558e-02,8.300000000000000000e+01
1.366057778136791079e+00,8.710684467997274749e-02,8.600000000000000000e+01
1.499177651002191025e+00,7.818083560369193385e-02,8.450000000000000000e+01
1.399328690528033103e+00,8.018164750882367242e-02,8.350000000000000000e+01
1.380683110553736714e+00,7.414036356823869300e-02,8.500000000000000000e+01
1.364313615379945999e+00,8.297718970422258977e-02,8.350000000000000000e+01
1.423380587319122093e+00,8.189856343162288388e-02,8.350000000000000000e+01
1.233149193252532028e+00,9.099933285694571106e-02,8.300000000000000000e+01
1.425112383080283651e+00,7.592393960748526627e-02,8.400000000000000000e+01
1.460030933799259856e+00,8.336696181301772590e-02,8.400000000000000000e+01
1.468226302142344286e+00,8.836692770449507128e-02,8.250000000000000000e+01
1.337741458339719136e+00,8.151903642433680486e-02,8.400000000000000000e+01
1.528527614299018289e+00,7.581837471796470940e-02,8.300000000000000000e+01
1.473042805973388658e+00,8.246290191864924513e-02,8.150000000000000000e+01
1.494318004479361361e+00,7.842747764995836035e-02,8.400000000000000000e+01
1.375766051930333633e+00,8.177011768758898902e-02,8.400000000000000000e+01
1.467905120156594689e+00,8.442478590394282556e-02,8.000000000000000000e+01
1.535291243615075629e+00,8.277905846386550415e-02,8.100000000000000000e+01
1.472333969748584659e+00,8.596684135404177030e-02,8.200000000000000000e+01
1.475120948458691350e+00,8.262641909207558977e-02,8.100000000000000000e+01
1.391884102349567387e+00,7.610501619678543272e-02,8.250000000000000000e+01
1.482352674231592893e+00,7.384800677861250162e-02,8.250000000000000000e+01
1.407696375501126029e+00,8.502422262629044658e-02,8.300000000000000000e+01
1.333140071499587798e+00,8.476717995123513039e-02,7.950000000000000000e+01
1.538954748644484782e+00,7.982408983816477455e-02,8.350000000000000000e+01
1.504585029868407586e+00,8.247468019223423707e-02,8.150000000000000000e+01
1.384382239013019378e+00,8.737334729247928089e-02,7.950000000000000000e+01
